name,x1,x2,y1,y2,classname
4866.png,551,116,583,156,face_with_mask
4866.png,351,107,388,144,face_with_mask
4866.png,269,98,314,148,face_with_mask
4866.png,188,101,220,139,face_with_mask
4866.png,141,96,182,149,face_with_mask
4866.png,1,132,21,178,face_with_mask
4866.png,27,108,61,153,face_with_mask
4866.png,106,92,137,134,face_with_mask
4866.png,430,115,458,152,face_with_mask
4866.png,496,136,518,163,face_with_mask
1979.jpg,474,108,555,227,face_with_mask
3243.png,202,152,289,270,face_with_mask
3243.png,669,110,723,229,face_with_mask
2962.png,339,5,459,116,face_with_mask
2358.png,130,23,233,142,face_with_mask
4732.png,228,183,397,379,face_with_mask
3801.png,129,229,372,530,face_with_mask
5086.jpg,79,64,268,319,face_with_mask
5086.jpg,428,6,630,273,face_with_mask
4189.png,312,31,589,399,face_with_mask
4382.png,191,248,278,357,face_with_mask
2076.jpg,480,144,636,350,face_with_mask
2076.jpg,95,158,294,376,face_with_mask
2076.jpg,367,50,503,220,face_with_mask
2076.jpg,583,82,730,266,face_with_mask
4988.png,131,104,483,563,face_with_mask
3349.png,426,177,588,364,face_with_mask
2649.png,316,15,568,371,face_with_mask
3732.png,205,77,289,180,face_with_mask
3732.png,40,87,118,195,face_with_mask
3732.png,274,0,330,35,face_with_mask
3732.png,418,2,471,48,face_with_mask
4183.png,162,3,462,309,face_with_mask
5171.jpg,117,110,157,163,face_with_mask
5171.jpg,197,100,243,163,face_with_mask
5171.jpg,342,33,400,111,face_with_mask
5171.jpg,466,42,523,120,face_with_mask
3438.png,112,115,457,562,face_with_mask
3555.png,136,45,498,512,face_with_mask
3628.png,365,145,580,416,face_with_mask
4969.png,28,6,304,357,face_with_mask
4717.png,184,154,389,431,face_with_mask
2259.png,421,119,455,155,face_with_mask
3511.png,314,88,505,326,face_with_mask
3511.png,236,39,338,154,face_with_mask
3511.png,472,196,529,313,face_with_mask
5419.jpg,157,163,628,825,face_with_mask
4531.png,237,184,485,592,face_with_mask
3164.png,193,26,322,171,face_with_mask
4079.png,410,209,491,321,face_with_mask
4079.png,19,11,194,200,face_with_mask
4292.png,64,16,382,431,face_with_mask
2889.png,68,180,173,315,face_with_mask
2889.png,351,132,430,242,face_with_mask
2889.png,550,175,630,283,face_with_mask
4145.png,455,62,564,200,face_with_mask
4145.png,73,53,160,170,face_with_mask
2642.png,191,13,429,328,face_with_mask
4420.png,429,6,715,374,face_with_mask
2175.png,255,17,601,485,face_with_mask
3776.png,157,32,535,494,face_with_mask
4456.png,362,230,416,312,face_with_mask
4456.png,315,231,354,284,face_with_mask
4299.png,277,86,365,204,face_with_mask
2918.png,84,6,677,534,face_with_mask
2115.jpg,148,57,337,326,face_with_mask
2115.jpg,474,122,672,403,face_with_mask
3785.png,546,114,669,272,face_with_mask
3785.png,225,113,335,275,face_with_mask
4653.png,191,240,256,335,face_with_mask
4798.png,189,45,318,214,face_with_mask
4940.png,268,0,416,157,face_with_mask
3100.png,191,7,557,370,face_with_mask
4605.png,414,28,548,221,face_with_mask
4606.png,218,32,316,180,face_with_mask
4606.png,85,38,172,172,face_with_mask
4606.png,34,156,153,315,face_with_mask
4606.png,296,120,449,324,face_with_mask
4606.png,114,285,310,566,face_with_mask
2092.jpg,307,124,397,253,face_with_mask
2092.jpg,527,75,594,157,face_with_mask
2092.jpg,343,68,423,154,face_with_mask
2092.jpg,588,49,633,113,face_with_mask
4208.png,318,9,367,64,face_with_mask
2439.png,327,21,477,204,face_with_mask
2439.png,209,42,314,190,face_with_mask
2439.png,3,47,202,304,face_with_mask
3823.png,597,177,647,235,face_with_mask
3823.png,465,203,507,250,face_with_mask
2007.jpg,373,58,430,129,face_with_mask
3032.png,163,47,414,401,face_with_mask
4552.png,269,8,486,280,face_with_mask
1961.png,188,128,506,435,face_with_mask
3299.png,303,169,504,411,face_with_mask
2283.png,174,51,465,470,face_with_mask
4976.png,422,233,557,400,face_with_mask
4976.png,259,52,389,186,face_with_mask
4718.png,369,190,432,278,face_with_mask
3186.png,197,40,267,132,face_with_mask
5702.png,261,31,414,252,face_with_mask
2314.png,115,21,418,489,face_with_mask
2369.png,566,9,791,286,face_with_mask
2894.png,13,7,922,661,face_with_mask
2477.png,169,64,477,540,face_with_mask
3338.png,97,17,435,490,face_with_mask
2368.png,239,146,349,301,face_with_mask
2059.jpg,150,149,447,487,face_with_mask
5149.jpg,226,0,1008,906,face_with_mask
2096.jpg,392,101,592,413,face_with_mask
2096.jpg,218,104,397,373,face_with_mask
2767.png,256,20,543,342,face_with_mask
4429.png,396,11,698,427,face_with_mask
4429.png,8,32,356,453,face_with_mask
4724.png,225,1,548,399,face_with_mask
2721.png,164,7,505,417,face_with_mask
2202.png,75,14,430,406,face_with_mask
5032.jpg,904,43,1167,383,face_with_mask
5032.jpg,1364,169,1619,512,face_with_mask
4482.png,3,8,429,580,face_with_mask
5179.jpg,291,26,393,167,face_with_mask
5179.jpg,516,174,650,325,face_with_mask
5179.jpg,418,35,461,87,face_with_mask
2422.png,816,271,887,358,face_with_mask
2422.png,154,165,201,219,face_with_mask
2422.png,227,207,281,260,face_with_mask
2422.png,477,108,523,163,face_with_mask
2422.png,36,161,68,203,face_with_mask
2422.png,297,99,338,148,face_with_mask
2422.png,308,38,337,74,face_with_mask
2422.png,349,20,381,60,face_with_mask
2422.png,283,38,306,75,face_with_mask
2422.png,255,35,287,73,face_with_mask
2422.png,210,40,241,74,face_with_mask
2422.png,133,69,174,116,face_with_mask
2422.png,53,64,93,104,face_with_mask
2422.png,152,26,184,62,face_with_mask
2422.png,93,23,134,64,face_with_mask
2422.png,28,9,57,39,face_with_mask
5041.jpeg,482,0,718,323,face_with_mask
4248.png,209,81,415,332,face_with_mask
4248.png,103,122,213,263,face_with_mask
4392.png,233,21,569,414,face_with_mask
4391.png,543,12,1029,570,face_with_mask
5559.jpg,510,27,726,359,face_with_mask
4814.png,362,6,565,235,face_with_mask
3140.png,592,47,667,140,face_with_mask
3235.png,289,129,398,272,face_with_mask
3235.png,446,111,509,261,face_with_mask
4190.png,103,52,397,378,face_with_mask
4505.png,8,9,278,399,face_with_mask
4565.png,136,147,230,276,face_with_mask
4565.png,419,144,497,260,face_with_mask
4565.png,501,164,602,290,face_with_mask
3502.png,319,127,396,233,face_with_mask
4445.png,367,141,411,204,face_with_mask
2752.png,128,39,273,228,face_with_mask
2646.png,165,2,566,515,face_with_mask
6414.png,63,0,586,665,face_with_mask
2866.png,405,107,598,327,face_with_mask
3865.png,465,5,601,214,face_with_mask
5095.jpg,269,123,369,246,face_with_mask
5095.jpg,721,36,864,232,face_with_mask
4523.png,36,153,379,554,face_with_mask
5016.jpg,79,20,241,238,face_with_mask
3381.png,112,57,390,460,face_with_mask
4179.png,295,164,411,303,face_with_mask
2790.png,404,101,672,423,face_with_mask
2215.png,113,50,374,396,face_with_mask
4615.png,154,178,432,544,face_with_mask
3701.png,255,18,369,157,face_with_mask
4118.png,149,18,569,618,face_with_mask
2544.png,182,64,427,397,face_with_mask
4400.png,345,77,459,228,face_with_mask
4400.png,237,354,283,408,face_with_mask
3327.png,620,29,810,268,face_with_mask
3426.png,194,175,516,556,face_with_mask
3426.png,8,273,244,574,face_with_mask
2550.png,768,2,907,169,face_with_mask
2550.png,65,85,184,219,face_with_mask
2550.png,322,79,384,157,face_with_mask
2550.png,442,40,524,138,face_with_mask
2550.png,711,11,763,105,face_with_mask
2550.png,542,3,581,58,face_with_mask
2550.png,369,39,412,87,face_with_mask
2550.png,270,27,313,83,face_with_mask
2550.png,191,97,229,148,face_with_mask
2550.png,164,41,196,76,face_with_mask
2550.png,117,28,157,76,face_with_mask
2550.png,48,20,81,59,face_with_mask
2550.png,3,16,44,78,face_with_mask
3899.png,754,67,835,181,face_with_mask
3899.png,593,94,674,185,face_with_mask
3899.png,441,68,558,226,face_with_mask
2290.png,5,174,65,241,face_with_mask
2290.png,243,127,300,197,face_with_mask
2290.png,676,122,716,171,face_with_mask
3424.png,365,101,403,181,face_with_mask
3187.png,344,72,427,177,face_with_mask
2897.png,150,1,639,612,face_with_mask
4126.png,86,4,410,379,face_with_mask
2978.png,347,177,392,232,face_with_mask
2978.png,578,149,637,222,face_with_mask
2978.png,113,181,161,230,face_with_mask
4515.png,329,40,428,162,face_with_mask
4515.png,777,55,877,157,face_with_mask
4515.png,552,307,625,397,face_with_mask
2549.png,499,56,612,197,face_with_mask
2549.png,133,109,259,249,face_with_mask
4936.png,379,14,474,153,face_with_mask
3086.png,561,80,651,186,face_with_mask
3086.png,400,161,517,282,face_with_mask
3086.png,284,226,349,306,face_with_mask
3443.png,41,27,394,425,face_with_mask
2970.png,558,26,727,270,face_with_mask
4289.png,107,41,471,506,face_with_mask
1938.jpg,324,69,384,155,face_with_mask
1938.jpg,149,89,222,169,face_with_mask
2345.png,158,30,408,391,face_with_mask
2401.png,170,245,367,413,face_with_mask
3139.png,11,19,139,132,face_with_mask
4839.png,216,69,569,602,face_with_mask
6410.png,168,8,334,212,face_with_mask
3993.png,184,87,471,484,face_with_mask
5045.jpg,1737,339,2062,740,face_with_mask
5045.jpg,636,207,946,634,face_with_mask
2334.png,63,241,299,581,face_with_mask
4412.png,107,9,566,581,face_with_mask
3730.png,430,6,657,271,face_with_mask
2635.png,247,116,415,348,face_with_mask
3131.png,278,95,324,158,face_with_mask
3131.png,595,80,668,156,face_with_mask
1802.jpg,110,71,273,272,face_with_mask
5168.jpg,197,53,571,594,face_with_mask
4919.png,280,29,384,170,face_with_mask
3430.png,217,231,270,288,face_with_mask
3430.png,301,179,341,231,face_with_mask
3430.png,538,289,558,305,face_with_mask
4775.png,381,47,448,133,face_with_mask
4775.png,495,37,577,118,face_with_mask
3408.png,276,33,378,177,face_with_mask
2109.jpg,1103,418,1332,762,face_with_mask
2109.jpg,317,500,585,836,face_with_mask
3669.png,138,47,438,472,face_with_mask
5191.jpg,1675,466,2025,960,face_with_mask
2868.png,61,5,641,605,face_with_mask
4051.png,137,64,380,367,face_with_mask
4377.png,325,252,382,319,face_with_mask
4807.png,131,7,581,601,face_with_mask
4758.png,0,270,56,376,face_with_mask
3575.png,194,3,399,270,face_with_mask
3595.png,242,65,474,405,face_with_mask
5162.jpg,360,141,503,293,face_with_mask
5162.jpg,695,67,822,227,face_with_mask
5162.jpg,557,32,616,91,face_with_mask
3169.png,359,49,637,443,face_with_mask
3169.png,164,84,335,372,face_with_mask
4817.png,466,150,592,302,face_with_mask
4817.png,162,206,329,360,face_with_mask
4660.png,57,32,114,98,face_with_mask
4660.png,273,119,320,174,face_with_mask
4660.png,305,68,344,119,face_with_mask
4660.png,359,13,413,100,face_with_mask
4660.png,465,87,496,124,face_with_mask
5196.jpg,2180,0,3392,939,face_with_mask
5224.jpg,3,16,1187,1518,face_with_mask
5224.jpg,1221,515,2303,1721,face_with_mask
3352.png,519,220,627,354,face_with_mask
3352.png,697,4,914,121,face_with_mask
3693.png,93,118,230,269,face_with_mask
3693.png,398,4,669,246,face_with_mask
6420.png,331,150,538,462,face_with_mask
6420.png,43,138,284,374,face_with_mask
6389.jpg,657,89,1463,1135,face_with_mask
3648.png,157,273,437,655,face_with_mask
3648.png,96,113,181,221,face_with_mask
3648.png,2,256,141,430,face_with_mask
3648.png,190,88,258,179,face_with_mask
3648.png,296,153,370,250,face_with_mask
3724.png,311,236,378,324,face_with_mask
4608.png,151,129,499,519,face_with_mask
1925.jpg,558,51,717,231,face_with_mask
1925.jpg,548,89,695,253,face_with_mask
3054.png,352,32,557,336,face_with_mask
3695.png,278,263,332,323,face_with_mask
3695.png,8,327,36,369,face_with_mask
3695.png,113,331,135,364,face_with_mask
4273.png,240,196,302,261,face_with_mask
3392.png,127,2,604,502,face_with_mask
2185.png,828,122,934,228,face_with_mask
2185.png,302,33,411,153,face_with_mask
4688.png,385,12,721,432,face_with_mask
4688.png,150,236,361,497,face_with_mask
2599.png,96,7,338,396,face_with_mask
1836.jpg,395,6,780,383,face_with_mask
1836.jpg,377,4,714,419,face_with_mask
2084.jpg,414,4,550,192,face_with_mask
2084.jpg,607,75,670,148,face_with_mask
2084.jpg,29,74,146,182,face_with_mask
2084.jpg,660,93,693,137,face_with_mask
2990.png,105,11,322,302,face_with_mask
3240.png,777,38,860,143,face_with_mask
3240.png,334,197,421,295,face_with_mask
3240.png,187,179,292,334,face_with_mask
3240.png,715,102,764,159,face_with_mask
5209.jpg,1437,620,1904,1177,face_with_mask
4297.png,325,90,363,147,face_with_mask
3265.png,384,0,708,477,face_with_mask
3265.png,59,166,371,587,face_with_mask
2231.png,326,98,374,160,face_with_mask
2231.png,411,113,459,172,face_with_mask
4018.png,737,120,852,296,face_with_mask
4018.png,489,202,609,352,face_with_mask
4601.png,490,0,623,158,face_with_mask
4601.png,572,14,727,180,face_with_mask
2764.png,153,36,420,376,face_with_mask
2607.png,196,150,271,243,face_with_mask
3062.png,199,291,255,376,face_with_mask
2655.png,48,42,495,475,face_with_mask
5734.png,1011,53,1201,263,face_with_mask
5734.png,263,121,486,419,face_with_mask
3833.png,399,3,828,476,face_with_mask
2429.png,237,75,446,382,face_with_mask
2222.png,70,7,391,319,face_with_mask
4249.png,642,3,727,118,face_with_mask
4249.png,752,125,840,229,face_with_mask
4249.png,593,250,689,359,face_with_mask
4249.png,698,312,818,435,face_with_mask
4249.png,303,453,419,576,face_with_mask
2051.jpg,447,20,511,101,face_with_mask
2051.jpg,134,61,201,147,face_with_mask
2051.jpg,40,62,111,136,face_with_mask
4374.png,243,32,674,512,face_with_mask
2925.png,295,70,468,306,face_with_mask
2780.png,314,144,387,236,face_with_mask
4762.png,411,6,520,161,face_with_mask
4028.png,417,15,513,139,face_with_mask
4109.png,135,151,350,459,face_with_mask
5044.jpg,1274,76,1485,369,face_with_mask
5044.jpg,498,120,741,442,face_with_mask
1887.jpg,101,5,655,636,face_with_mask
3534.png,138,52,464,434,face_with_mask
3898.png,298,13,365,124,face_with_mask
3898.png,102,70,201,195,face_with_mask
3898.png,399,55,515,207,face_with_mask
3093.png,249,5,521,317,face_with_mask
6415.png,192,25,631,692,face_with_mask
3358.png,894,159,1036,361,face_with_mask
3358.png,796,288,899,438,face_with_mask
2257.png,91,43,543,564,face_with_mask
3649.png,444,14,575,207,face_with_mask
2707.png,189,43,535,498,face_with_mask
2508.png,214,160,364,317,face_with_mask
4949.png,112,232,189,313,face_with_mask
4799.png,85,71,347,397,face_with_mask
3122.png,297,65,360,149,face_with_mask
3122.png,425,101,466,171,face_with_mask
3122.png,82,98,152,178,face_with_mask
2494.png,358,57,543,328,face_with_mask
2494.png,654,279,852,518,face_with_mask
2494.png,21,207,134,335,face_with_mask
4833.png,508,105,680,322,face_with_mask
4261.png,134,13,431,376,face_with_mask
2892.png,57,2,649,546,face_with_mask
2080.jpg,269,37,452,254,face_with_mask
3037.png,906,210,1039,359,face_with_mask
3037.png,802,251,870,340,face_with_mask
3037.png,530,222,618,335,face_with_mask
3037.png,756,251,797,309,face_with_mask
3037.png,87,204,162,314,face_with_mask
1967.jpg,267,59,394,200,face_with_mask
2020.jpg,597,79,686,193,face_with_mask
2020.jpg,515,106,586,187,face_with_mask
2020.jpg,346,126,397,183,face_with_mask
2020.jpg,277,129,334,196,face_with_mask
2020.jpg,75,76,162,180,face_with_mask
3841.png,293,55,500,336,face_with_mask
2226.png,286,8,373,115,face_with_mask
3111.png,69,5,579,600,face_with_mask
3859.png,281,41,492,318,face_with_mask
3859.png,827,38,1027,248,face_with_mask
4213.png,520,68,686,290,face_with_mask
4213.png,518,64,691,284,face_with_mask
2597.png,212,10,542,405,face_with_mask
4980.png,176,69,522,506,face_with_mask
4216.png,68,0,240,281,face_with_mask
4216.png,68,3,240,278,face_with_mask
4216.png,241,39,422,300,face_with_mask
4216.png,242,35,417,299,face_with_mask
2042.jpg,214,70,614,526,face_with_mask
2596.png,315,47,433,194,face_with_mask
3423.png,298,148,373,218,face_with_mask
4376.png,111,51,399,444,face_with_mask
4661.png,228,67,305,169,face_with_mask
4560.png,331,48,515,293,face_with_mask
3875.png,96,70,341,400,face_with_mask
3342.png,78,5,528,606,face_with_mask
3046.png,258,6,837,588,face_with_mask
2277.png,491,43,641,241,face_with_mask
2656.png,88,6,646,567,face_with_mask
4860.png,327,35,408,127,face_with_mask
2395.png,385,101,434,167,face_with_mask
2395.png,209,128,242,170,face_with_mask
4162.png,115,107,408,546,face_with_mask
3551.png,456,87,539,192,face_with_mask
3018.png,95,112,225,290,face_with_mask
3018.png,265,125,328,216,face_with_mask
3018.png,364,139,429,225,face_with_mask
4705.png,284,111,471,360,face_with_mask
4705.png,710,263,869,438,face_with_mask
2421.png,249,122,398,353,face_with_mask
2421.png,163,74,243,171,face_with_mask
2421.png,409,93,485,187,face_with_mask
2574.png,96,8,615,561,face_with_mask
2155.png,147,11,280,178,face_with_mask
2171.png,6,176,284,552,face_with_mask
2171.png,443,10,711,419,face_with_mask
2219.png,310,32,423,177,face_with_mask
4236.png,332,2,453,190,face_with_mask
2432.png,108,203,247,333,face_with_mask
2214.png,339,37,659,476,face_with_mask
2214.png,91,192,314,497,face_with_mask
3864.png,184,137,313,321,face_with_mask
3864.png,375,351,425,417,face_with_mask
4326.png,173,48,381,311,face_with_mask
4326.png,649,81,917,360,face_with_mask
3866.png,258,256,303,314,face_with_mask
4032.png,353,158,550,434,face_with_mask
4032.png,22,2,335,412,face_with_mask
5740.jpg,207,64,276,152,face_with_mask
4487.png,143,7,427,385,face_with_mask
5323.jpg,528,214,662,337,face_with_mask
4331.png,279,48,419,228,face_with_mask
2792.png,339,268,400,337,face_with_mask
3663.png,58,53,270,346,face_with_mask
3972.png,438,198,510,296,face_with_mask
3972.png,257,329,337,397,face_with_mask
4954.png,258,204,371,347,face_with_mask
3820.png,112,192,269,326,face_with_mask
3820.png,555,248,633,332,face_with_mask
3935.png,285,17,371,150,face_with_mask
4494.png,150,138,514,622,face_with_mask
4856.png,611,34,712,188,face_with_mask
4856.png,478,27,551,140,face_with_mask
4856.png,237,86,304,173,face_with_mask
4856.png,107,100,192,206,face_with_mask
5144.jpg,186,43,497,481,face_with_mask
3000.png,373,3,617,339,face_with_mask
3416.png,416,5,619,161,face_with_mask
3416.png,265,98,391,232,face_with_mask
5034.jpg,424,83,466,131,face_with_mask
5034.jpg,501,124,537,172,face_with_mask
2531.png,371,116,461,227,face_with_mask
2581.png,269,51,394,211,face_with_mask
4276.png,152,73,309,262,face_with_mask
4276.png,494,108,603,254,face_with_mask
2441.png,145,237,229,321,face_with_mask
2478.png,235,60,473,375,face_with_mask
4632.png,50,7,390,394,face_with_mask
1901.jpg,1485,801,1673,1056,face_with_mask
1901.jpg,913,132,1142,397,face_with_mask
1901.jpg,377,137,614,392,face_with_mask
3665.png,129,60,457,428,face_with_mask
4035.png,124,0,467,358,face_with_mask
5081.jpg,172,24,257,123,face_with_mask
5081.jpg,517,41,595,126,face_with_mask
5081.jpg,347,232,403,301,face_with_mask
3934.png,683,87,754,170,face_with_mask
3934.png,495,77,560,166,face_with_mask
3934.png,592,103,653,182,face_with_mask
3934.png,370,84,430,155,face_with_mask
3934.png,28,50,75,112,face_with_mask
3934.png,293,78,360,150,face_with_mask
